#,command,apropos
12733,gnutls_aead_cipher_decrypt(3) , API function
12734,gnutls_aead_cipher_decryptv2(3) , API function
12735,gnutls_aead_cipher_deinit(3) , API function
12736,gnutls_aead_cipher_encrypt(3) , API function
12737,gnutls_aead_cipher_encryptv(3) , API function
12738,gnutls_aead_cipher_encryptv2(3) , API function
12739,gnutls_aead_cipher_init(3) , API function
12740,gnutls_alert_get(3)      , API function
12741,gnutls_alert_get_name(3) , API function
12742,gnutls_alert_get_strname(3) , API function
12743,gnutls_alert_send(3)     , API function
12744,gnutls_alert_send_appropriate(3) , API function
12745,gnutls_alpn_get_selected_protocol(3) , API function
12746,gnutls_alpn_set_protocols(3) , API function
12747,gnutls_anon_allocate_client_credentials(3) , API function
12748,gnutls_anon_allocate_server_credentials(3) , API function
12749,gnutls_anon_free_client_credentials(3) , API function
12750,gnutls_anon_free_server_credentials(3) , API function
12751,gnutls_anon_set_params_function(3) , API function
12752,gnutls_anon_set_server_dh_params(3) , API function
12753,gnutls_anon_set_server_known_dh_params(3) , API function
12754,gnutls_anon_set_server_params_function(3) , API function
12755,gnutls_anti_replay_deinit(3) , API function
12756,gnutls_anti_replay_enable(3) , API function
12757,gnutls_anti_replay_init(3) , API function
12758,gnutls_anti_replay_set_add_function(3) , API function
12759,gnutls_anti_replay_set_ptr(3) , API function
12760,gnutls_anti_replay_set_window(3) , API function
12761,gnutls_auth_client_get_type(3) , API function
12762,gnutls_auth_get_type(3)  , API function
12763,gnutls_auth_server_get_type(3) , API function
12764,gnutls_base64_decode2(3) , API function
12765,gnutls_base64_encode2(3) , API function
12766,gnutls_buffer_append_data(3) , API function
12767,gnutls_bye(3)            , API function
12768,gnutls_certificate_activation_time_peers(3) , API function
12769,gnutls_certificate_allocate_credentials(3) , API function
12770,gnutls_certificate_client_get_request_status(3) , API function
12771,gnutls_certificate_expiration_time_peers(3) , API function
12772,gnutls_certificate_free_ca_names(3) , API function
12773,gnutls_certificate_free_cas(3) , API function
12774,gnutls_certificate_free_credentials(3) , API function
12775,gnutls_certificate_free_crls(3) , API function
12776,gnutls_certificate_free_keys(3) , API function
12777,gnutls_certificate_get_crt_raw(3) , API function
12778,gnutls_certificate_get_issuer(3) , API function
12779,gnutls_certificate_get_ocsp_expiration(3) , API function
12780,gnutls_certificate_get_ours(3) , API function
12781,gnutls_certificate_get_peers(3) , API function
12782,gnutls_certificate_get_peers_subkey_id(3) , API function
12783,gnutls_certificate_get_trust_list(3) , API function
12784,gnutls_certificate_get_verify_flags(3) , API function
12785,gnutls_certificate_get_x509_crt(3) , API function
12786,gnutls_certificate_get_x509_key(3) , API function
12787,gnutls_certificate_send_x509_rdn_sequence(3) , API function
12788,gnutls_certificate_server_set_request(3) , API function
12789,gnutls_certificate_set_dh_params(3) , API function
12790,gnutls_certificate_set_flags(3) , API function
12791,gnutls_certificate_set_key(3) , API function
12792,gnutls_certificate_set_known_dh_params(3) , API function
12793,gnutls_certificate_set_ocsp_status_request_file(3) , API function
12794,gnutls_certificate_set_ocsp_status_request_file2(3) , API function
12795,gnutls_certificate_set_ocsp_status_request_function(3) , API function
12796,gnutls_certificate_set_ocsp_status_request_function2(3) , API function
12797,gnutls_certificate_set_ocsp_status_request_mem(3) , API function
12798,gnutls_certificate_set_params_function(3) , API function
12799,gnutls_certificate_set_pin_function(3) , API function
12800,gnutls_certificate_set_rawpk_key_file(3) , API function
12801,gnutls_certificate_set_rawpk_key_mem(3) , API function
12802,gnutls_certificate_set_retrieve_function(3) , API function
12803,gnutls_certificate_set_retrieve_function2(3) , API function
12804,gnutls_certificate_set_retrieve_function3(3) , API function
12805,gnutls_certificate_set_trust_list(3) , API function
12806,gnutls_certificate_set_verify_flags(3) , API function
12807,gnutls_certificate_set_verify_function(3) , API function
12808,gnutls_certificate_set_verify_limits(3) , API function
12809,gnutls_certificate_set_x509_crl(3) , API function
12810,gnutls_certificate_set_x509_crl_file(3) , API function
12811,gnutls_certificate_set_x509_crl_mem(3) , API function
12812,gnutls_certificate_set_x509_key(3) , API function
12813,gnutls_certificate_set_x509_key_file(3) , API function
12814,gnutls_certificate_set_x509_key_file2(3) , API function
12815,gnutls_certificate_set_x509_key_mem(3) , API function
12816,gnutls_certificate_set_x509_key_mem2(3) , API function
12817,gnutls_certificate_set_x509_simple_pkcs12_file(3) , API function
12818,gnutls_certificate_set_x509_simple_pkcs12_mem(3) , API function
12819,gnutls_certificate_set_x509_system_trust(3) , API function
12820,gnutls_certificate_set_x509_trust(3) , API function
12821,gnutls_certificate_set_x509_trust_dir(3) , API function
12822,gnutls_certificate_set_x509_trust_file(3) , API function
12823,gnutls_certificate_set_x509_trust_mem(3) , API function
12824,gnutls_certificate_type_get(3) , API function
12825,gnutls_certificate_type_get2(3) , API function
12826,gnutls_certificate_type_get_id(3) , API function
12827,gnutls_certificate_type_get_name(3) , API function
12828,gnutls_certificate_type_list(3) , API function
12829,gnutls_certificate_verification_profile_get_id(3) , API function
12830,gnutls_certificate_verification_profile_get_name(3) , API function
12831,gnutls_certificate_verification_status_print(3) , API function
12832,gnutls_certificate_verify_peers(3) , API function
12833,gnutls_certificate_verify_peers2(3) , API function
12834,gnutls_certificate_verify_peers3(3) , API function
12835,gnutls_check_version(3)  , API function
12836,gnutls_cipher_add_auth(3) , API function
12837,gnutls_cipher_decrypt(3) , API function
12838,gnutls_cipher_decrypt2(3) , API function
12839,gnutls_cipher_deinit(3)  , API function
12840,gnutls_cipher_encrypt(3) , API function
12841,gnutls_cipher_encrypt2(3) , API function
12842,gnutls_cipher_get(3)     , API function
12843,gnutls_cipher_get_block_size(3) , API function
12844,gnutls_cipher_get_id(3)  , API function
12845,gnutls_cipher_get_iv_size(3) , API function
12846,gnutls_cipher_get_key_size(3) , API function
12847,gnutls_cipher_get_name(3) , API function
12848,gnutls_cipher_get_tag_size(3) , API function
12849,gnutls_cipher_init(3)    , API function
12850,gnutls_cipher_list(3)    , API function
12851,gnutls_cipher_set_iv(3)  , API function
12852,gnutls_cipher_suite_get_name(3) , API function
12853,gnutls_cipher_suite_info(3) , API function
12854,gnutls_cipher_tag(3)     , API function
12855,gnutls_compression_get(3) , API function
12856,gnutls_compression_get_id(3) , API function
12857,gnutls_compression_get_name(3) , API function
12858,gnutls_compression_list(3) , API function
12859,gnutls_credentials_clear(3) , API function
12860,gnutls_credentials_get(3) , API function
12861,gnutls_credentials_set(3) , API function
12862,gnutls_crypto_register_aead_cipher(3) , API function
12863,gnutls_crypto_register_cipher(3) , API function
12864,gnutls_crypto_register_digest(3) , API function
12865,gnutls_crypto_register_mac(3) , API function
12866,gnutls_db_check_entry(3) , API function
12867,gnutls_db_check_entry_expire_time(3) , API function
12868,gnutls_db_check_entry_time(3) , API function
12869,gnutls_db_get_default_cache_expiration(3) , API function
12870,gnutls_db_get_ptr(3)     , API function
12871,gnutls_db_remove_session(3) , API function
12872,gnutls_db_set_cache_expiration(3) , API function
12873,gnutls_db_set_ptr(3)     , API function
12874,gnutls_db_set_remove_function(3) , API function
12875,gnutls_db_set_retrieve_function(3) , API function
12876,gnutls_db_set_store_function(3) , API function
12877,gnutls_decode_ber_digest_info(3) , API function
12878,gnutls_decode_gost_rs_value(3) , API function
12879,gnutls_decode_rs_value(3) , API function
12880,gnutls_deinit(3)         , API function
12881,gnutls_dh_get_group(3)   , API function
12882,gnutls_dh_get_peers_public_bits(3) , API function
12883,gnutls_dh_get_prime_bits(3) , API function
12884,gnutls_dh_get_pubkey(3)  , API function
12885,gnutls_dh_get_secret_bits(3) , API function
12886,gnutls_dh_params_cpy(3)  , API function
12887,gnutls_dh_params_deinit(3) , API function
12888,gnutls_dh_params_export2_pkcs3(3) , API function
12889,gnutls_dh_params_export_pkcs3(3) , API function
12890,gnutls_dh_params_export_raw(3) , API function
12891,gnutls_dh_params_generate2(3) , API function
12892,gnutls_dh_params_import_dsa(3) , API function
12893,gnutls_dh_params_import_pkcs3(3) , API function
12894,gnutls_dh_params_import_raw(3) , API function
12895,gnutls_dh_params_import_raw2(3) , API function
12896,gnutls_dh_params_import_raw3(3) , API function
12897,gnutls_dh_params_init(3) , API function
12898,gnutls_dh_set_prime_bits(3) , API function
12899,gnutls_digest_get_id(3)  , API function
12900,gnutls_digest_get_name(3) , API function
12901,gnutls_digest_get_oid(3) , API function
12902,gnutls_digest_list(3)    , API function
12903,gnutls_dtls_cookie_send(3) , API function
12904,gnutls_dtls_cookie_verify(3) , API function
12905,gnutls_dtls_get_data_mtu(3) , API function
12906,gnutls_dtls_get_mtu(3)   , API function
12907,gnutls_dtls_get_timeout(3) , API function
12908,gnutls_dtls_prestate_set(3) , API function
12909,gnutls_dtls_set_data_mtu(3) , API function
12910,gnutls_dtls_set_mtu(3)   , API function
12911,gnutls_dtls_set_timeouts(3) , API function
12912,gnutls_ecc_curve_get(3)  , API function
12913,gnutls_ecc_curve_get_id(3) , API function
12914,gnutls_ecc_curve_get_name(3) , API function
12915,gnutls_ecc_curve_get_oid(3) , API function
12916,gnutls_ecc_curve_get_pk(3) , API function
12917,gnutls_ecc_curve_get_size(3) , API function
12918,gnutls_ecc_curve_list(3) , API function
12919,gnutls_encode_ber_digest_info(3) , API function
12920,gnutls_encode_gost_rs_value(3) , API function
12921,gnutls_encode_rs_value(3) , API function
12922,gnutls_error_is_fatal(3) , API function
12923,gnutls_error_to_alert(3) , API function
12924,gnutls_est_record_overhead_size(3) , API function
12925,gnutls_ext_get_current_msg(3) , API function
12926,gnutls_ext_get_data(3)   , API function
12927,gnutls_ext_get_name(3)   , API function
12928,gnutls_ext_get_name2(3)  , API function
12929,gnutls_ext_raw_parse(3)  , API function
12930,gnutls_ext_register(3)   , API function
12931,gnutls_ext_set_data(3)   , API function
12932,gnutls_fingerprint(3)    , API function
12933,gnutls_fips140_mode_enabled(3) , API function
